pl_name,hostname,pl_orbper
Kepler-1805 b,Kepler-1805,8.84786839
HIP 56640 b,HIP 56640,2675.57603
Kepler-285 b,Kepler-285,2.633857233
Kepler-107 d,Kepler-107,7.958203
Kepler-136 b,Kepler-136,11.5789114
K2-183 d,K2-183,22.634594
Kepler-770 d,Kepler-770,4.15244722
Kepler-148 d,Kepler-148,51.8468915
Kepler-369 c,Kepler-369,14.87155876
Kepler-1082 b,Kepler-1082,1.54320541
Kepler-1494 b,Kepler-1494,91.080482
Kepler-934 b,Kepler-934,55.6738309
TYC 8998-760-1 b,TYC 8998-760-1,
Kepler-290 b,Kepler-290,14.58932462
Kepler-1193 b,Kepler-1193,2.832652134
Kepler-1236 b,Kepler-1236,
Kepler-656 b,Kepler-656,1.260259094
Kepler-158 b,Kepler-158,16.70920692
Kepler-1460 b,Kepler-1460,
Kepler-1214 b,Kepler-1214,18.8262877
Kepler-1086 c,Kepler-1086,161.5163345
Kepler-1417 b,Kepler-1417,20.3509401334
Kepler-32 b,Kepler-32,5.90129534
Kepler-1398 b,Kepler-1398,2.78815679
Kepler-1802 b,Kepler-1802,15.45020008
Kepler-1106 b,Kepler-1106,1.252752174
Kepler-348 b,Kepler-348,7.05675289
Kepler-1899 b,Kepler-1899,4.09577947
Kepler-770 b,Kepler-770,18.92537246
Kepler-158 b,Kepler-158,16.709184
Kepler-151 c,Kepler-151,24.67424
Kepler-1222 b,Kepler-1222,1.916992
Kepler-1977 b,Kepler-1977,4.53700111
Kepler-344 b,Kepler-344,21.96399084
Kepler-969 c,Kepler-969,1.682934604
Kepler-1064 b,Kepler-1064,16.54081386
Kepler-294 b,Kepler-294,3.70122061
Kepler-1597 b,Kepler-1597,2.94648935
Kepler-653 c,Kepler-653,0.900375925
Kepler-342 e,Kepler-342,
Kepler-85 b,Kepler-85,8.30540302
Kepler-604 b,Kepler-604,25.8550459904
Kepler-1890 b,Kepler-1890,4.82052932
Kepler-1464 c,Kepler-1464,5.32786292
Kepler-549 b,Kepler-549,42.9495649
Kepler-197 b,Kepler-197,5.59935
TIC 139270665 c,TIC 139270665,1010.0
Kepler-296 d,Kepler-296,19.85029495
Kepler-1092 b,Kepler-1092,58.6003
Kepler-55 b,Kepler-55,27.9537959
Kepler-308 c,Kepler-308,15.3825394
Kepler-109 b,Kepler-109,6.481637
Kepler-287 c,Kepler-287,44.851978
Kepler-139 d,Kepler-139,7.305699922
Kepler-784 b,Kepler-784,31.5922646
Kepler-151 b,Kepler-151,15.2289659752
Kepler-304 c,Kepler-304,5.315965
HD 111998 b,HD 111998,810.0
Kepler-1205 b,Kepler-1205,1.078390352
Kepler-55 e,Kepler-55,4.61746693
Kepler-1180 b,Kepler-1180,16.85983142
Kepler-107 d,Kepler-107,7.95830216
Kepler-1776 b,Kepler-1776,35.01198785
Kepler-373 b,Kepler-373,5.535301
Kepler-53 c,Kepler-53,38.5583038
Kepler-106 c,Kepler-106,13.570733
Kepler-199 c,Kepler-199,67.0930642
Kepler-187 b,Kepler-187,4.938864
Kepler-1734 b,Kepler-1734,6.79684436
Kepler-467 b,Kepler-467,24.99324319
Kepler-185 c,Kepler-185,20.72904234
Kepler-320 b,Kepler-320,8.37160502
Kepler-1957 b,Kepler-1957,2.18659922
Kepler-1987 d,Kepler-1987,5.644914154
Kepler-221 b,Kepler-221,2.795894073
Kepler-1480 b,Kepler-1480,22.12679138
Kepler-208 e,Kepler-208,16.25951967
Kepler-535 b,Kepler-535,
Kepler-664 b,Kepler-664,2.52560111
Kepler-224 c,Kepler-224,5.924993927
Kepler-1368 b,Kepler-1368,0.675649486
Kepler-1172 b,Kepler-1172,26.0204423
Kepler-538 b,Kepler-538,81.73780699
Kepler-885 b,Kepler-885,18.1145
Kepler-216 c,Kepler-216,17.406669
KOI-134 b,KOI-134,67.5923754
HD 204313 b,HD 204313,2024.1
HIP 107773 b,HIP 107773,144.3
Kepler-140 c,Kepler-140,91.3515867
Kepler-296 c,Kepler-296,5.8416366
Kepler-228 c,Kepler-228,4.13443512
Kepler-1614 b,Kepler-1614,3.9466141
Kepler-1311 c,Kepler-1311,2.53573424
K2-350 c,K2-350,19.9901
K2-146 c,K2-146,4.00498
Kepler-163 c,Kepler-163,21.3473612
HR 5183 b,HR 5183,27000.0
Kepler-1799 b,Kepler-1799,11.92960247
Kepler-219 d,Kepler-219,47.90371523
Kepler-250 c,Kepler-250,
Kepler-834 b,Kepler-834,13.32389352
Kepler-1433 b,Kepler-1433,4.13592271
Kepler-1034 b,Kepler-1034,12.12400943
KOI-1783.01,KOI-1783,134.4785189
Kepler-58 b,Kepler-58,10.21864532
Kepler-1508 b,Kepler-1508,20.7056504
OGLE-2016-BLG-1067L b,OGLE-2016-BLG-1067L,
Kepler-305 d,Kepler-305,
Kepler-1784 b,Kepler-1784,13.59049988
Kepler-123 c,Kepler-123,26.695074
Kepler-1884 b,Kepler-1884,8.98825111
Kepler-734 b,Kepler-734,6.104849417
Kepler-84 e,Kepler-84,27.4345973
Kepler-243 c,Kepler-243,20.026231
Kepler-1896 b,Kepler-1896,44.8702042
Kepler-229 c,Kepler-229,16.06862959
Kepler-296 b,Kepler-296,10.86431
Kepler-174 b,Kepler-174,13.981814
Kepler-1370 b,Kepler-1370,20.26427
HD 220842 b,HD 220842,218.47
Kepler-239 c,Kepler-239,56.2279697
Kepler-190 b,Kepler-190,2.020001021
Kepler-963 b,Kepler-963,9.97683705
Kepler-521 b,Kepler-521,22.20809549
Kepler-170 b,Kepler-170,7.930587745
Kepler-896 b,Kepler-896,144.5431
Kepler-316 b,Kepler-316,2.240486391
Kepler-1771 b,Kepler-1771,88.64399719
Kepler-1493 b,Kepler-1493,15.0217983
Kepler-251 c,Kepler-251,
KOI-1783.01,KOI-1783,134.47852
Kepler-1766 b,Kepler-1766,105.0129
OGLE-2018-BLG-0567L b,OGLE-2018-BLG-0567L,
Kepler-703 b,Kepler-703,4.58352177
Kepler-310 d,Kepler-310,92.8750347
Kepler-1825 b,Kepler-1825,1.025857984
Kepler-1870 b,Kepler-1870,3.606941526
Kepler-1267 b,Kepler-1267,13.0313945
Kepler-220 c,Kepler-220,
GJ 3942 b,GJ 3942,6.905
Kepler-1388 e,Kepler-1388,37.6333868
Kepler-32 d,Kepler-32,
Kepler-881 b,Kepler-881,4.4444826
Kepler-1232 b,Kepler-1232,
Kepler-100 b,Kepler-100,6.88706037
Kepler-709 b,Kepler-709,16.085351
Kepler-901 b,Kepler-901,3.51749079
Kepler-124 b,Kepler-124,3.410505
Kepler-427 b,Kepler-427,10.290993755
Kepler-301 b,Kepler-301,2.508553286
Kepler-1283 b,Kepler-1283,12.9462567
Kepler-53 b,Kepler-53,18.64934587
Kepler-1881 b,Kepler-1881,159.388788
Kepler-69 c,Kepler-69,
Kepler-715 b,Kepler-715,10.00653012
Kepler-1283 b,Kepler-1283,12.9460978
Kepler-705 b,Kepler-705,56.0560260105
Kepler-1140 b,Kepler-1140,24.0862707
Kepler-149 b,Kepler-149,29.1989838
Kepler-187 b,Kepler-187,
Kepler-113 c,Kepler-113,8.925076369
Kepler-1879 b,Kepler-1879,10.61345435
Kepler-1511 b,Kepler-1511,23.2382792
Kepler-1506 b,Kepler-1506,14.0320810125
Kepler-1440 b,Kepler-1440,39.859505
Kepler-629 b,Kepler-629,7.2385854
Kepler-303 c,Kepler-303,
Kepler-1869 b,Kepler-1869,8.16733851
Kepler-576 b,Kepler-576,29.91130474
Kepler-385 b,Kepler-385,10.04325
Kepler-1768 b,Kepler-1768,15.13591895
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,
K2-379 b,K2-379,8.7783
K2-130 b,K2-130,2.494206
Kepler-941 b,Kepler-941,17.42396691
Kepler-272 d,Kepler-272,10.93711
HD 4203 c,HD 4203,7053.0
Kepler-327 d,Kepler-327,13.96950181
Kepler-1547 b,Kepler-1547,0.692979676
Kepler-87 b,Kepler-87,114.73658
Kepler-462 c,Kepler-462,207.62
Kepler-568 b,Kepler-568,
Kepler-500 b,Kepler-500,8.508355
Kepler-154 d,Kepler-154,20.54981883
Kepler-189 b,Kepler-189,10.40006
Kepler-1221 b,Kepler-1221,12.00096042
Kepler-284 b,Kepler-284,12.699149
Kepler-1386 b,Kepler-1386,6.73968289
Kepler-777 b,Kepler-777,5.72812599
Kepler-1752 b,Kepler-1752,56.3592236
Kepler-100 c,Kepler-100,12.81588378
Kepler-324 b,Kepler-324,4.38536461
Kepler-206 c,Kepler-206,13.13745719
Kepler-1165 b,Kepler-1165,9.47850818
Kepler-213 c,Kepler-213,4.822962
Kepler-284 b,Kepler-284,12.6990485
GJ 685 b,GJ 685,24.16
Kepler-376 b,Kepler-376,4.92031063
Kepler-233 c,Kepler-233,60.4186137
Kepler-124 c,Kepler-124,13.82139306
HIP 75092 b,HIP 75092,970.78
Kepler-1921 b,Kepler-1921,20.03479958
Kepler-852 b,Kepler-852,44.9309804
Kepler-760 c,Kepler-760,2.46697439
Kepler-826 b,Kepler-826,4.48758768
Kepler-402 e,Kepler-402,
Kepler-962 b,Kepler-962,12.05707239
HD 216520 b,HD 216520,35.45
Kepler-60 c,Kepler-60,8.91902447
Kepler-197 e,Kepler-197,
KOI-351 h,KOI-351,331.6011081
Kepler-294 c,Kepler-294,6.62643626
KOI-3503 c,KOI-3503,31.8245304
Kepler-125 b,Kepler-125,4.164384505
Kepler-33 f,Kepler-33,41.0280637
Kepler-529 b,Kepler-529,1.9803619
Kepler-383 b,Kepler-383,12.90475463
Kepler-1187 b,Kepler-1187,
Kepler-85 c,Kepler-85,12.51
Kepler-1073 d,Kepler-1073,2.50475882
KMT-2017-BLG-1003L b,KMT-2017-BLG-1003L,
Kepler-295 d,Kepler-295,33.88489
Kepler-405 c,Kepler-405,29.7272142
Kepler-774 b,Kepler-774,11.08956602
Kepler-1421 b,Kepler-1421,6.9131732
Kepler-1350 b,Kepler-1350,4.4968604
Kepler-1507 b,Kepler-1507,16.0506213
Kepler-386 b,Kepler-386,12.3102846
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,
Kepler-419 b,Kepler-419,69.7266406
Kepler-344 c,Kepler-344,125.602323
Kepler-955 b,Kepler-955,14.53244172
Kepler-688 b,Kepler-688,3.89593593
Kepler-263 c,Kepler-263,47.3329299
Kepler-369 c,Kepler-369,14.87151592
Kepler-1521 b,Kepler-1521,47.14845936
Kepler-384 b,Kepler-384,22.5965999
Kepler-1246 b,Kepler-1246,11.32269749
Kepler-477 b,Kepler-477,11.11990653
Kepler-323 b,Kepler-323,1.678338
Kepler-353 b,Kepler-353,5.8
Kepler-339 d,Kepler-339,10.55838956
HD 141399 d,HD 141399,1069.8
Kepler-46 b,Kepler-46,33.60122066
Kepler-346 b,Kepler-346,6.51111985
Kepler-1006 b,Kepler-1006,19.76191
Kepler-704 b,Kepler-704,3.761849
Kepler-216 b,Kepler-216,7.69363627
Kepler-1869 c,Kepler-1869,1.716831717
Kepler-943 b,Kepler-943,49.76999
Kepler-386 c,Kepler-386,25.1933989
Kepler-1400 b,Kepler-1400,9.06689421
Kepler-294 b,Kepler-294,3.70120482
HD 95127 b,HD 95127,482.0
Kepler-802 b,Kepler-802,
Kepler-618 b,Kepler-618,3.595769645
Kepler-654 b,Kepler-654,13.7248231983
Kepler-1991 c,Kepler-1991,22.78983
Kepler-1714 b,Kepler-1714,10.27532513
Kepler-92 c,Kepler-92,26.72320599
Kepler-605 b,Kepler-605,3.38353535
Kepler-263 b,Kepler-263,
Kepler-205 c,Kepler-205,20.30655662
Kepler-1506 b,Kepler-1506,
Kepler-192 c,Kepler-192,21.22347296
Kepler-394 d,Kepler-394,5.61357653
Kepler-341 c,Kepler-341,8.01041305
Kepler-1055 b,Kepler-1055,2.29503515
Kepler-195 c,Kepler-195,34.09656856
Kepler-1711 b,Kepler-1711,21.06075647
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,
Kepler-879 b,Kepler-879,33.3855886245
K2-181 b,K2-181,6.89442
18 Del b,18 Del,993.3
Kepler-432 b,Kepler-432,52.5010768
Kepler-1997 b,Kepler-1997,26.7575866
Kepler-111 c,Kepler-111,224.784608
Kepler-1057 b,Kepler-1057,14.088253292
Kepler-1879 b,Kepler-1879,10.61345333
Kepler-330 b,Kepler-330,8.25981532
Kepler-973 b,Kepler-973,49.6077331
K2-384 f,K2-384,13.62757
Kepler-212 c,Kepler-212,31.8046558657
Kepler-920 c,Kepler-920,100.8276725
Kepler-823 b,Kepler-823,4.16809082
MOA-bin-29 b,MOA-bin-29,
Kepler-297 d,Kepler-297,150.0189511
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,
Kepler-799 c,Kepler-799,15.19419956
Kepler-353 b,Kepler-353,5.79529495
Kepler-454 b,Kepler-454,10.573757029
Kepler-119 b,Kepler-119,2.422084448
Kepler-1317 b,Kepler-1317,0.568874427
Kepler-1979 b,Kepler-1979,18.5084405
Kepler-1417 b,Kepler-1417,20.3504704
Kepler-1010 b,Kepler-1010,34.2685705
Kepler-179 c,Kepler-179,6.400147394
Kepler-1478 b,Kepler-1478,26.0841212
Kepler-749 b,Kepler-749,17.31716585
Kepler-203 d,Kepler-203,11.32977062
Kepler-1116 b,Kepler-1116,41.6977827
HD 175167 b,HD 175167,1290.0
Kepler-1427 b,Kepler-1427,0.968972376
Kepler-949 c,Kepler-949,20.99720001
Kepler-726 b,Kepler-726,21.80449556
Kepler-985 b,Kepler-985,116.331901
Kepler-238 d,Kepler-238,13.2358
Kepler-1994 b,Kepler-1994,4.61226344
Kepler-1002 b,Kepler-1002,4.33642165
Kepler-58 b,Kepler-58,10.21864532
Kepler-229 b,Kepler-229,6.25298062
Kepler-464 b,Kepler-464,7.256965224
Kepler-342 b,Kepler-342,15.17026179
Kepler-1577 b,Kepler-1577,
Kepler-321 b,Kepler-321,4.9153857927
Kepler-154 f,Kepler-154,9.91935684
Kepler-279 d,Kepler-279,54.414
Kepler-1789 b,Kepler-1789,80.23182358
Kepler-1138 b,Kepler-1138,3.17059731
HD 1461 b,HD 1461,5.77267
Kepler-837 b,Kepler-837,16.56062
Kepler-581 b,Kepler-581,40.60705649
Kepler-303 b,Kepler-303,1.937029
Kepler-1090 b,Kepler-1090,198.679505914
Kepler-838 b,Kepler-838,15.74957994
Kepler-59 b,Kepler-59,11.8691507
Kepler-1152 b,Kepler-1152,1.646801908
Kepler-20 e,Kepler-20,6.09853672
Kepler-349 c,Kepler-349,12.24764145
Kepler-53 b,Kepler-53,18.64929678
K2-49 b,K2-49,2.7706297
Kepler-496 b,Kepler-496,8.30864937
Kepler-1907 b,Kepler-1907,5.65243986
Kepler-712 b,Kepler-712,21.02247699
Kepler-347 b,Kepler-347,
Kepler-504 b,Kepler-504,9.549275422
Kepler-236 b,Kepler-236,8.295611
Kepler-1298 b,Kepler-1298,7.12815163
Kepler-976 b,Kepler-976,105.9564148
Kepler-620 b,Kepler-620,12.91385906
Kepler-1250 b,Kepler-1250,2.607545159
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,
Kepler-133 c,Kepler-133,
Kepler-1150 b,Kepler-1150,2.7878630596
Kepler-417 b,Kepler-417,12.33090437
Kepler-868 b,Kepler-868,
Kepler-1049 b,Kepler-1049,3.27346966
Kepler-1568 b,Kepler-1568,20.92498853
Kepler-229 c,Kepler-229,16.06862959
HD 151450 b,HD 151450,21.89288
Kepler-117 b,Kepler-117,18.79590048
Kepler-526 b,Kepler-526,5.45849914
Kepler-578 b,Kepler-578,1.616883696
Kepler-32 d,Kepler-32,22.78076945
Kepler-192 c,Kepler-192,21.22349325
Kepler-1425 b,Kepler-1425,14.4540329
Kepler-543 b,Kepler-543,13.8997043336
Kepler-148 b,Kepler-148,1.729366
Kepler-1349 b,Kepler-1349,2.12823928
Kepler-1291 b,Kepler-1291,8.63043276
Kepler-1001 c,Kepler-1001,9.18186435
Kepler-955 b,Kepler-955,14.5324483
Kepler-927 b,Kepler-927,9.1149903
Kepler-50 b,Kepler-50,7.8125124
Kepler-882 b,Kepler-882,3.989544192
Kepler-916 b,Kepler-916,32.2968798
Kepler-1423 b,Kepler-1423,23.9553986
Kepler-288 b,Kepler-288,6.097326
Kepler-33 c,Kepler-33,13.17556672
Kepler-524 c,Kepler-524,1.88897906
Kepler-293 c,Kepler-293,
Kepler-129 b,Kepler-129,15.79186
Kepler-1386 b,Kepler-1386,6.73972381
Kepler-1788 b,Kepler-1788,2.800118124
Kepler-241 b,Kepler-241,12.71809866
HD 160691 b,HD 160691,637.0
KMT-2018-BLG-1996L b,KMT-2018-BLG-1996L,
Kepler-616 c,Kepler-616,90.4117992
Kepler-350 b,Kepler-350,11.1900392666
Kepler-1160 b,Kepler-1160,7.97034958
Kepler-869 b,Kepler-869,40.4287755
HD 191806 b,HD 191806,1606.3
Kepler-62 b,Kepler-62,5.714890717
Kepler-267 d,Kepler-267,28.464515
Kepler-292 d,Kepler-292,7.0556671
Kepler-1885 b,Kepler-1885,2.522590567
Kepler-154 b,Kepler-154,33.0405635
HD 222155 b,HD 222155,3999.0
Kepler-402 e,Kepler-402,11.242861
EPIC 206042996 b,EPIC 206042996,5.29853
Kepler-278 b,Kepler-278,30.15856
OGLE-2018-BLG-1185L b,OGLE-2018-BLG-1185L,
Kepler-444 e,Kepler-444,7.74347614
Kepler-983 b,Kepler-983,60.08556
Kepler-903 c,Kepler-903,62.9147
K2-195 b,K2-195,15.853543
Kepler-401 d,Kepler-401,
Kepler-392 c,Kepler-392,10.42312041
Kepler-974 b,Kepler-974,4.19450074
Kepler-216 c,Kepler-216,17.40665938
Kepler-822 b,Kepler-822,3.222969273
Kepler-33 b,Kepler-33,5.66815436
Kepler-281 d,Kepler-281,148.27201
Kepler-1846 b,Kepler-1846,14.8200454
Kepler-24 b,Kepler-24,8.14511872
Kepler-298 b,Kepler-298,10.47548084
OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L,
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,
Kepler-277 c,Kepler-277,33.006
Kepler-1542 c,Kepler-1542,2.89223021
Kepler-11 e,Kepler-11,31.99552485
Kepler-553 c,Kepler-553,328.240201
Kepler-621 b,Kepler-621,2.628113746
Kepler-1008 b,Kepler-1008,12.43931193
Kepler-480 b,Kepler-480,4.919583795
Kepler-1779 b,Kepler-1779,16.34356447
Kepler-1211 b,Kepler-1211,11.01816836
Kepler-662 b,Kepler-662,21.6771184589
Kepler-1189 b,Kepler-1189,3.788753
Kepler-1222 b,Kepler-1222,1.916944254
Kepler-707 b,Kepler-707,2.237492751
Kepler-1600 c,Kepler-1600,7.2981458
Kepler-146 c,Kepler-146,76.7324556
HD 74156 b,HD 74156,51.6385
Kepler-116 c,Kepler-116,13.071489
Kepler-193 b,Kepler-193,11.38839971
Kepler-1502 b,Kepler-1502,
Kepler-943 b,Kepler-943,49.7701438
Kepler-917 b,Kepler-917,2.970414375
Kepler-1901 b,Kepler-1901,3.48412534
Kepler-194 b,Kepler-194,
Kepler-255 c,Kepler-255,9.94603603
Kepler-352 c,Kepler-352,16.332995
Kepler-296 b,Kepler-296,10.8644095
Kepler-85 b,Kepler-85,
Kepler-176 b,Kepler-176,5.433132902
Kepler-1464 c,Kepler-1464,5.32784157
Kepler-861 b,Kepler-861,3.949627144
Kepler-32 f,Kepler-32,0.74295791
KMT-2018-BLG-2602L b,KMT-2018-BLG-2602L,
Kepler-1713 b,Kepler-1713,18.01167665
Kepler-620 b,Kepler-620,12.91375431
Kepler-1129 c,Kepler-1129,76.5369586
Kepler-367 b,Kepler-367,37.8154157
Kepler-1264 b,Kepler-1264,0.968526023
EPIC 212587672 b,EPIC 212587672,15.28078
Kepler-576 b,Kepler-576,29.9111886
Kepler-121 b,Kepler-121,3.177422
Kepler-1885 b,Kepler-1885,2.522590567
Kepler-305 c,Kepler-305,8.291
Kepler-201 b,Kepler-201,
Kepler-571 b,Kepler-571,
Kepler-933 b,Kepler-933,14.20455271
Kepler-345 c,Kepler-345,9.38742615
OGLE-2018-BLG-0799L b,OGLE-2018-BLG-0799L,
Kepler-418 b,Kepler-418,86.67862165
Kepler-281 b,Kepler-281,14.646008
HIP 90988 b,HIP 90988,452.45
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,
Kepler-700 b,Kepler-700,80.8720639
Kepler-186 c,Kepler-186,7.26730117
Kepler-393 b,Kepler-393,9.18247194
Kepler-220 b,Kepler-220,4.159821
Kepler-1869 c,Kepler-1869,1.716828304
Kepler-431 d,Kepler-431,11.9216214
OGLE-2018-BLG-0596L b,OGLE-2018-BLG-0596L,
Kepler-619 b,Kepler-619,5.404272197
Kepler-1981 b,Kepler-1981,453.54212
Kepler-1230 b,Kepler-1230,9.95661537
KMT-2023-BLG-0469L b,KMT-2023-BLG-0469L,
Kepler-295 b,Kepler-295,12.645164
Kepler-1561 b,Kepler-1561,1.005207007
Kepler-1839 b,Kepler-1839,5.05661302
Kepler-1008 b,Kepler-1008,12.43931193
Kepler-116 b,Kepler-116,5.968724048
16 Cyg B b,16 Cyg B,799.5
Kepler-1923 b,Kepler-1923,52.607947
KOI-351 g,KOI-351,
2MASS J04414489+2301513 b,2MASS J04414489+2301513,
Kepler-1883 b,Kepler-1883,103.427002
Kepler-267 d,Kepler-267,28.46462622
NGC 2682 YBP 401 b,NGC 2682 YBP 401,4.087
Kepler-1285 b,Kepler-1285,
Kepler-771 b,Kepler-771,8.73485836
Kepler-85 d,Kepler-85,17.9134215
Kepler-769 c,Kepler-769,15.9868932
Kepler-200 b,Kepler-200,8.59479202
Kepler-418 b,Kepler-418,86.67856052
Kepler-156 b,Kepler-156,4.973451411
Kepler-84 b,Kepler-84,8.7260568809
Kepler-340 b,Kepler-340,14.8444163
Kepler-1149 b,Kepler-1149,3.73090026
Kepler-202 c,Kepler-202,16.28247625
Kepler-225 b,Kepler-225,6.73893995
Kepler-48 e,Kepler-48,998.116175
Kepler-897 b,Kepler-897,8.0472642
Kepler-142 d,Kepler-142,41.8087668
Kepler-1684 b,Kepler-1684,47.7052566
Kepler-1840 b,Kepler-1840,131.187921
Kepler-1785 b,Kepler-1785,19.58555801
Kepler-1981 b,Kepler-1981,453.543999
Kepler-203 c,Kepler-203,5.370639542
KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,
Kepler-1549 b,Kepler-1549,214.886545
Kepler-1950 b,Kepler-1950,10.7770462
Kepler-100 b,Kepler-100,6.88706037
Kepler-625 c,Kepler-625,4.1653651
Kepler-515 b,Kepler-515,19.96367208
Kepler-1134 b,Kepler-1134,
Kepler-275 b,Kepler-275,10.30065512
Kepler-1812 b,Kepler-1812,7.165219784
Kepler-1080 b,Kepler-1080,77.2557
Kepler-317 b,Kepler-317,5.524
Kepler-790 b,Kepler-790,13.73469807
Kepler-92 d,Kepler-92,49.35899
Kepler-1435 b,Kepler-1435,4.45343281
Kepler-291 b,Kepler-291,3.5465417273
Kepler-153 b,Kepler-153,18.87021566
Kepler-446 c,Kepler-446,3.03621679
Kepler-1191 b,Kepler-1191,5.60014851
Kepler-921 b,Kepler-921,51.3011844
Kepler-193 c,Kepler-193,50.6984448
Kepler-79 c,Kepler-79,27.4023
Kepler-245 d,Kepler-245,36.277108
Kepler-1521 b,Kepler-1521,47.1484324
Kepler-1076 b,Kepler-1076,6.14727918
Kepler-249 d,Kepler-249,15.37
Kepler-951 b,Kepler-951,71.52530845
Kepler-975 c,Kepler-975,5.05821503
Kepler-106 b,Kepler-106,6.16491696
HD 10647 b,HD 10647,989.2
Kepler-2000 b,Kepler-2000,6.383159135
Kepler-165 c,Kepler-165,15.31297659
Kepler-974 b,Kepler-974,4.1945046212
Kepler-712 b,Kepler-712,21.02247699
HIP 114933 b,HIP 114933,1479.03
Kepler-312 b,Kepler-312,
Kepler-354 b,Kepler-354,5.47665801
Kepler-1904 b,Kepler-1904,4.577026
Kepler-328 b,Kepler-328,34.9176592
Kepler-1014 b,Kepler-1014,16.57110363
Kepler-280 c,Kepler-280,4.807099588
Kepler-229 c,Kepler-229,16.06862959
K2-272 b,K2-272,14.4536756
HD 159868 b,HD 159868,1178.4
Kepler-57 b,Kepler-57,5.729328624
Kepler-52 d,Kepler-52,
Kepler-489 b,Kepler-489,17.27629755
Kepler-271 d,Kepler-271,5.24972541
Kepler-884 b,Kepler-884,5.699215
Kepler-399 d,Kepler-399,58.03438
Kepler-1081 b,Kepler-1081,3.856874
Kepler-257 b,Kepler-257,2.382652169
Kepler-271 b,Kepler-271,5.2177351613
Kepler-174 c,Kepler-174,44.0004287
Kepler-1129 b,Kepler-1129,24.3398202
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,
Kepler-119 c,Kepler-119,4.12512093
Kepler-1331 b,Kepler-1331,
Kepler-622 b,Kepler-622,14.28
K2-380 b,K2-380,9.40172
Kepler-1437 b,Kepler-1437,10.92944
Kepler-104 b,Kepler-104,11.428
Kepler-128 c,Kepler-128,22.80273125
Kepler-288 d,Kepler-288,56.6344
Kepler-975 b,Kepler-975,1.970342457
Kepler-655 b,Kepler-655,46.4063358
Kepler-940 b,Kepler-940,59.6225257
Kepler-921 b,Kepler-921,51.3002
Kepler-20 e,Kepler-20,6.09853672
Kepler-1834 b,Kepler-1834,4.60300256
Kepler-1791 b,Kepler-1791,7.72084349
Kepler-244 b,Kepler-244,4.311802
Kepler-417 b,Kepler-417,12.331
HD 33844 c,HD 33844,904.66
Kepler-362 b,Kepler-362,10.32738017
Kepler-1464 c,Kepler-1464,5.32786292
Kepler-773 b,Kepler-773,
Kepler-1392 b,Kepler-1392,15.1410397
Kepler-1799 b,Kepler-1799,11.92976844
Kepler-565 b,Kepler-565,4.243748097
Kepler-1380 b,Kepler-1380,10.3108245
Kepler-1987 b,Kepler-1987,2.34587
Kepler-400 c,Kepler-400,17.34090106
Kepler-430 b,Kepler-430,35.9682344
Kepler-305 c,Kepler-305,8.2908534357
Kepler-1808 b,Kepler-1808,23.34036251
Kepler-132 b,Kepler-132,6.17817366
Kepler-286 e,Kepler-286,29.221289
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,2557.0
Kepler-104 b,Kepler-104,11.427550984
Kepler-882 b,Kepler-882,3.989539666
Kepler-782 b,Kepler-782,158.6853308
HD 130322 b,HD 130322,10.721
K2-91 b,K2-91,1.419604
Kepler-589 c,Kepler-589,3.52467888
Kepler-590 b,Kepler-590,5.85296257
Kepler-149 c,Kepler-149,55.3291399
Kepler-389 c,Kepler-389,14.5123622
Kepler-527 b,Kepler-527,13.28535633
Kepler-1317 b,Kepler-1317,0.568874427
HD 4208 b,HD 4208,832.97
Kepler-1922 b,Kepler-1922,13.2226149
Kepler-249 c,Kepler-249,7.114
Kepler-1635 b,Kepler-1635,469.61309
Kepler-327 b,Kepler-327,2.5495625
Kepler-220 d,Kepler-220,28.1224655
Kepler-751 b,Kepler-751,17.44486016
OGLE-2015-BLG-0966L b,OGLE-2015-BLG-0966L,
Kepler-1871 b,Kepler-1871,1.952710064
TCP J05074264+2447555 b,TCP J05074264+2447555,
Kepler-1511 b,Kepler-1511,23.2382792
Kepler-1184 b,Kepler-1184,53.5991459
Kepler-999 b,Kepler-999,5.99187235
K2-269 b,K2-269,4.144
Kepler-1258 b,Kepler-1258,0.984938
HD 9446 c,HD 9446,192.9
Kepler-1485 b,Kepler-1485,19.9157725
Kepler-393 c,Kepler-393,14.6134251
Kepler-220 c,Kepler-220,9.034190783
Kepler-255 b,Kepler-255,5.71462396
Kepler-31 b,Kepler-31,20.86021267
Kepler-28 b,Kepler-28,5.912273234
Kepler-103 b,Kepler-103,15.965349
Kepler-878 b,Kepler-878,25.9421582
Kepler-1496 b,Kepler-1496,64.6589166
Kepler-704 b,Kepler-704,3.76182115
OGLE-2018-BLG-0506L b,OGLE-2018-BLG-0506L,
