PGC,ra,dec,OType,MType,logD25,logR25,PA,ANames,frame_hash
1229980,00 03 25.3,+02 32 10,G,,0.44,0.09,101.0,,1962392209909210643
234,00 03 25.3,+27 24 11,G,Sc,0.54,0.13,18.0,KUG0000+271.0-412100,-601382103159535183
2799435,00 03 25.3,-36 01 14,G,,,,,,1729247863328224528
507500,00 03 25.4,-47 01 54,G,,0.34,0.06,55.0,,8326804715022981062
653896,00 03 25.4,-35 03 18,G,,0.41,0.07,137.0,,5581211827745038118
436235,00 03 25.7,-52 57 11,G,,0.56,0.09,14.0,,-2622829918841635207
580507,00 03 25.7,-40 57 54,G,,0.42,0.05,,,7769870709796777996
235,00 03 25.8,-53 19 50,M,,0.99,0.19,9.0,ESO149-15             ESO-LV1490150,4694949939141765869
425232,00 03 25.9,-53 52 31,G,,0.41,0.14,17.0,,917974239245354334
758716,00 03 25.9,-27 10 47,G,,0.54,0.22,80.0,,-5018155076450672143
138073,00 03 26.0,-35 53 24,G,,0.51,0.09,82.0,,3073398534369146543
143238,00 03 26.0,-01 27 58,G,,0.6,0.31,56.0,,-1396628344837729986
808904,00 03 26.1,-22 47 12,G,,0.64,0.26,111.0,,-64327356938861649
236,00 03 26.2,-65 11 47,G,Sc,0.92,0.04,,IC5382                ESO78-13              ESO-LV780130,5970526096454490265
402105,00 03 26.2,-56 12 40,G,,0.42,0.14,66.0,,3752579311091905525
409120,00 03 26.2,-55 27 58,G,,0.56,0.45,108.0,,-936854921198375128
643801,00 03 26.2,-35 51 16,G,,0.49,0.31,96.0,,-552117221339345408
143239,00 03 26.2,-43 01 43,G,,0.67,0.22,90.0,,157574682346202107
1708763,00 03 26.2,+24 29 56,G,,0.34,0.09,14.0,,3689517202182002257
2014095,00 03 26.3,+32 50 05,G,,0.49,0.09,143.0,,3393897132489720463
1909516,00 03 26.3,+30 34 59,G,,0.64,0.21,151.0,NPM1G+30.0002,596222000233623988
462347,00 03 26.3,-50 51 03,G,,0.46,0.29,95.0,,1178862298732687579
622847,00 03 26.3,-37 27 31,G,,0.39,0.16,70.0,,-6132591284446230727
1022786,00 03 26.4,-07 12 27,G,,0.39,0.22,142.0,,-3009843175423800304
699925,00 03 26.5,-31 52 37,G,,0.43,0.11,25.0,,-6589297331133956742
544447,00 03 26.5,-43 48 08,G,,0.34,0.08,49.0,,6234325030695140269
2136430,00 03 26.5,+38 47 02,G,,0.38,0.1,78.0,,-673998297246683661
143240,00 03 26.6,-28 44 12,G,,0.55,0.21,161.0,,798992205298836464
1179444,00 03 26.7,+00 55 53,G,,0.56,0.27,44.0,,-2194916822928491098
804077,00 03 26.7,-23 09 41,G,,0.55,0.3,104.0,,-1981013747324762016
1220460,00 03 26.8,+02 14 14,G,,0.53,0.09,169.0,,-3493761804710358958
959176,00 03 26.8,-11 59 17,G,,0.66,0.48,96.0,,-8424393492902622899
427155,00 03 26.9,-53 41 47,G,,0.65,0.48,65.0,,7864448956255333131
2231094,00 03 27.0,+43 52 03,G,,0.61,0.05,143.0,,-3616589378922559575
413901,00 03 27.0,-54 59 05,G,,0.33,0.02,,,8328774459465273282
657862,00 03 27.0,-34 45 52,G,,0.38,0.16,173.0,,-9203459858271369259
1819700,00 03 27.2,+27 51 06,G,,0.36,0.09,19.0,,-9023575040566528584
453161,00 03 27.3,-51 44 12,G,,0.5,0.17,56.0,,-1129363990108085509
1847205,00 03 27.3,+28 49 43,G,,0.81,0.24,47.0,,1735325277885061117
237,00 03 27.4,+35 09 31,G,,0.05,0.0,,KUG0000+34802,4335592602333670909
1340421,00 03 27.5,+08 09 30,G,,0.6,0.17,103.0,,6283075137203723453
2005104,00 03 27.5,+32 37 09,G,,0.72,0.18,110.0,,291658381927817471
975225,00 03 27.5,-10 40 35,G,,0.57,0.22,46.0,,4062962212022244827
1814347,00 03 27.5,+27 39 17,G,,0.49,0.19,9.0,,4901838296739335756
682630,00 03 27.6,-32 59 57,G,,0.33,0.07,148.0,,-1861837214728164446
929585,00 03 27.7,-14 03 22,G,,0.55,0.25,81.0,,-4721140934658740835
1216482,00 03 27.7,+02 07 02,G,,0.62,0.13,154.0,,4358389513740631746
877862,00 03 27.8,-17 46 00,G,,0.64,0.38,18.0,,4724811345926728759
1276128,00 03 27.8,+04 58 19,G,,0.61,0.19,97.0,,-221022765351612729
107750,00 03 27.9,-44 47 44,G,,0.55,0.43,64.0,LCRSB000054.5-450426,-6381640516474871867
107751,00 03 27.9,-45 27 22,G,,0.66,0.22,110.0,LCRSB000054.6-454406,-4910421670098919829
1549909,00 03 28.0,+18 05 27,G,,0.55,0.18,32.0,,-857026668766050872
960292,00 03 28.0,-11 54 16,G,,0.49,0.21,54.0,,-9177462038416941176
472503,00 03 28.0,-49 51 23,G,,0.68,0.19,62.0,,5902516243356497316
1433952,00 03 28.1,+13 32 59,G,,0.39,0.16,99.0,,5456273771132161023
1502345,00 03 28.1,+16 10 01,G,,0.36,0.17,155.0,,5966111049800757736
1040608,00 03 28.1,-05 46 13,G,,0.41,0.19,113.0,,7200261417161864712
1909494,00 03 28.1,+30 34 58,G,,0.42,0.17,76.0,,8825701314842597887
766056,00 03 28.1,-26 36 17,G,,0.41,0.04,,,-7766252171019483173
238,00 03 28.2,+16 44 10,G,Sc,0.6,0.15,77.0,CGCG456-25,1436063132570816020
2794868,00 03 28.2,-40 19 59,G,,,,,,9097305995470613362
657978,00 03 28.3,-34 45 19,G,,0.5,0.13,35.0,,-8789535829045974911
777771,00 03 28.3,-25 32 31,G,,0.51,0.15,152.0,,5836059387237003027
571211,00 03 28.4,-41 51 31,G,,0.92,0.62,102.0,,6098312800929325040
1178449,00 03 28.4,+00 53 44,G,,0.46,0.11,23.0,,-388225988428538290
737794,00 03 28.5,-28 45 33,G,,0.42,0.2,110.0,,-1718815760463843997
759455,00 03 28.5,-27 07 34,G,,0.37,0.11,51.0,,-8784345242600017331
468468,00 03 28.6,-50 14 37,G,,0.67,0.55,80.0,,-7342854231483707645
2227735,00 03 28.6,+43 43 42,G,,0.38,0.04,,,3996192931154797512
2017642,00 03 28.6,+32 55 40,G,,0.64,0.16,11.0,NPM1G+32.0002,8569098740374571751
1983262,00 03 28.7,+32 09 36,G,,0.74,0.55,101.0,,-3578358871741679879
241,00 03 28.7,+21 38 52,G,,0.6,0.07,99.0,KUG0000+21302,8289063573635442533
756977,00 03 28.9,-27 18 15,G,,0.41,0.13,105.0,,-895998649736442735
352069,00 03 28.9,-61 49 24,G,,0.52,0.23,179.0,,-1669076684200759126
107752,00 03 28.9,-45 12 21,G,,0.66,0.18,62.0,LCRSB000055.7-452904,8687527835487561531
529829,00 03 28.9,-45 09 23,G,,0.36,0.16,21.0,,-2894374401416725786
569996,00 03 29.0,-41 57 31,G,,0.36,0.12,29.0,,-6654860469293227697
212457,00 03 29.1,+04 17 47,G,,0.48,0.15,,,-2462411528410324553
2076969,00 03 29.2,+36 13 20,G,,0.67,0.14,163.0,,7140616019772776154
549109,00 03 29.2,-43 24 35,G,,0.37,0.07,38.0,,-8321904479855519253
240,00 03 29.2,+27 21 06,G,SO-a,0.94,0.13,110.0,UGC13                 MCG4-01-015           CGCG478-17            CGCG477-45            NPM1G+27.0002,-5035134710744852908
2045873,00 03 29.2,+34 13 41,G,,0.7,0.37,21.0,,1409770691164894271
2751592,00 03 29.3,+72 47 26,G,,0.55,0.44,25.0,,4149522726460442394
1618528,00 03 29.3,+20 09 48,G,,0.49,0.06,175.0,,2505699796436265139
274687,00 03 29.3,-70 14 48,G,,0.41,0.11,132.0,,-3544341066035802778
129168,00 03 29.4,-49 00 52,G,Sc,0.86,0.4,29.0,,-3570125145369003771
555300,00 03 29.5,-42 57 12,G,,0.35,0.13,17.0,,3373150747860885947
1446713,00 03 29.5,+14 00 29,G,,0.37,0.06,50.0,,-3426311800086109963
1663142,00 03 29.5,+22 04 55,G,,0.32,0.05,,,9090483016205493299
3098009,00 03 29.6,-51 21 06,G,,0.83,0.6,3.0,,-3297698176177386701
1211284,00 03 29.7,+01 57 10,G,,0.33,0.03,,,-998388434054181252
416978,00 03 29.7,-54 40 58,G,,0.32,0.04,,,-5089910038995290193
693792,00 03 29.7,-32 18 55,G,,0.44,0.29,66.0,,7018420671944122334
265932,00 03 29.8,-72 01 57,G,,0.41,0.11,74.0,,-5747892325563330631
693457,00 03 29.9,-32 20 06,G,,0.58,0.08,49.0,,6757489502361909756
124337,00 03 30.1,-41 50 41,G,,0.47,0.09,3.0,LCRSB000056.9-420723,6975287829046987223
1215957,00 03 30.1,+02 06 02,G,,0.49,0.3,177.0,,-8722388377053621943
1076530,00 03 30.1,-03 05 59,G,,0.34,0.1,15.0,,-1607011902779785737
133588,00 03 30.2,-22 27 34,G,,0.68,0.1,135.0,NPM1G-22.0001,8674488011664712455
198125,00 03 30.3,-22 56 37,G,,0.7,0.06,27.0,DUKST472-8,-3450479617116804131
142547,00 03 30.3,-26 37 44,G,Sc,0.63,0.11,136.0,,4463110238643212630
450374,00 03 30.4,-51 58 29,G,,0.53,0.39,34.0,,-8749319097623808603
568658,00 03 30.4,-42 04 25,G,,0.51,0.43,130.0,,6849505988995972324
2212443,00 03 30.4,+43 04 35,G,,0.69,0.05,22.0,,503375112545483499
143241,00 03 30.5,-56 02 40,G,,0.59,0.09,71.0,,4240943484197952762
632644,00 03 30.6,-36 47 12,G,,0.48,0.36,125.0,,722135335792771216
124338,00 03 30.6,-41 54 39,G,,0.41,0.23,2.0,LCRSB000057.5-421121,2949635051936912078
758505,00 03 30.6,-27 11 41,G,,0.41,0.1,47.0,,-9096020480910839886
897349,00 03 30.7,-16 30 01,G,,0.76,0.53,148.0,,-1041091379268913179
587639,00 03 30.7,-40 19 44,G,,0.42,0.14,51.0,,-3853600979729946760
616809,00 03 30.7,-37 50 34,G,,0.41,0.07,134.0,,-2154315328939999340
1223773,00 03 30.7,+02 20 24,G,,0.65,0.26,109.0,,-2712405525450295129
1787265,00 03 30.7,+26 45 09,G,,0.38,0.08,88.0,,-3727467388200325678
94918,00 03 30.7,-53 34 48,G,Sab,0.69,0.34,146.0,,-3080696951007405977
1166628,00 03 30.7,+00 27 56,G,,0.37,0.14,76.0,,-6496530799806863305
1140221,00 03 30.8,-00 33 57,G,,0.52,0.39,171.0,,-1518642506218895722
1980236,00 03 30.9,+32 06 02,G,,0.57,0.38,96.0,,-6531828048292000695
963965,00 03 30.9,-11 35 33,G,,0.53,0.08,169.0,,-4001291167310778089
691550,00 03 31.0,-32 27 23,G,,0.33,0.04,,,-7605878446996462015
710698,00 03 31.0,-30 58 38,G,,0.47,0.22,101.0,,1786394179186478937
459525,00 03 31.1,-51 07 28,G,,0.34,0.09,63.0,,2799528421750379790
242,00 03 31.2,-50 56 11,G,Sb,0.91,0.51,30.0,ESO193-12             ESO-LV1930120         DRCG39-11,-6157922161050813174
143242,00 03 31.2,-19 47 15,G,,0.69,0.22,127.0,NPM1G-20.0001,5806654833354431174
229189,00 03 31.2,-79 50 25,G,,0.77,0.69,26.0,,2516947277728364030
1042107,00 03 31.3,-05 38 49,G,,0.32,0.07,120.0,,-2545436682018336457
1432878,00 03 31.4,+13 30 46,G,,0.54,0.15,107.0,NPM1G+13.0001,-1997167783718847361
525968,00 03 31.4,-45 30 41,G,,0.44,0.08,130.0,,-7130524055993461137
1035807,00 03 31.4,-06 11 09,G,,0.49,0.18,128.0,,2448799080217593735
143243,00 03 31.4,-45 38 21,G,,0.64,0.41,56.0,,4583968990369871394
965668,00 03 31.4,-11 26 51,G,,0.47,0.2,117.0,,-3223431160604298602
693502,00 03 31.5,-32 19 57,G,,0.31,0.08,45.0,,-2991029127721725918
808090,00 03 31.5,-22 50 45,G,,0.49,0.35,78.0,,619207328376549655
2262163,00 03 31.5,+45 16 38,G,,0.59,0.38,67.0,,1769680064779155687
1259650,00 03 31.6,+03 51 16,G,,0.61,0.24,130.0,,5795860438052945363
2098094,00 03 31.6,+37 19 38,G,,0.63,0.3,132.0,,4366821684532558741
786825,00 03 31.7,-24 43 12,G,,0.56,0.17,176.0,,6161592816671680844
575732,00 03 31.7,-41 25 54,G,,0.36,0.11,66.0,,583780174618893338
2304036,00 03 31.7,+47 46 02,G,,0.83,0.48,19.0,,598049276371835146
2019225,00 03 31.9,+32 58 26,G,,0.52,0.23,71.0,,-2536431714797419850
107753,00 03 31.9,-44 12 28,G,,0.62,0.27,55.0,LCRSB000058.6-442910,6489980904217968417
2441200,00 03 32.0,+53 26 31,G,,0.55,0.26,95.0,,5786563759839695432
125018,00 03 32.0,-44 32 59,G,,0.59,0.31,14.0,LCRSB000058.7-444942,6630635174088271997
689937,00 03 32.1,-32 33 26,G,,0.33,0.05,108.0,,-6212023547048471711
243,00 03 32.1,-10 44 41,G,SO,1.05,0.04,,NGC7808               MCG-2-01-013          IRAS00009-1101        NPM1G-11.0001,-5589600464810581039
87696,00 03 32.1,-35 57 44,G,,0.57,0.23,84.0,,988651256064606611
569019,00 03 32.1,-42 02 38,G,,0.37,0.13,142.0,,8285993450062025144
780507,00 03 32.2,-25 17 57,G,,0.66,0.31,92.0,,3097445925373512403
1178089,00 03 32.2,+00 52 58,G,,0.5,0.18,147.0,,9189154250773297680
249,00 03 32.2,+37 20 17,G,Sb,0.83,0.33,167.0,MCG6-01-009,3302824991027498217
1058007,00 03 32.2,-04 27 10,G,,0.74,0.52,154.0,,-1169712704881786126
370024,00 03 32.3,-59 37 12,G,,0.72,0.4,6.0,,-8974719318576378158
239,00 03 32.4,+25 06 54,G,,0.84,0.3,134.0,MCG4-01-016           NPM1G+24.0003,7311872644605942111
399644,00 03 32.4,-56 29 51,G,,0.38,0.19,168.0,,-8198336142279790097
87697,00 03 32.5,-36 01 59,G,,0.74,0.34,8.0,,-3462908764811430831
1606485,00 03 32.6,+19 48 53,G,,0.68,0.28,159.0,NPM1G+19.0001,1627776558459678291
1062408,00 03 44.9,-04 08 01,G,,0.64,0.34,137.0,,-2866361793884465022
244,00 03 32.6,-59 37 24,GM,,0.53,0.17,152.0,(ESO111-11)           ESO-LV1110110,-2772663190126793019
219239,00 03 32.7,-84 36 30,G,,0.61,0.31,98.0,,-2912034136763416418
143244,00 03 32.7,+01 04 50,G,,0.64,0.42,,,6366580309735266961
656121,00 03 32.8,-34 53 33,G,,0.4,0.13,136.0,,3183430333455311414
883004,00 03 32.8,-17 27 12,G,,0.49,0.39,112.0,,-3496191941986776633
626609,00 03 32.9,-37 13 24,G,,0.35,0.13,39.0,,-397830680448555904
705196,00 03 32.9,-31 26 05,G,,0.46,0.36,131.0,,5510958527793051096
778846,00 03 33.0,-25 27 01,G,,0.72,0.51,100.0,,-3567139701859709928
1271802,00 03 33.0,+04 41 25,G,,0.59,0.17,128.0,,-44368320042267481
2295878,00 03 33.2,+47 18 11,G,,0.56,0.19,98.0,,-1905517152211482494
471390,00 03 33.3,-49 57 55,G,,0.54,0.22,104.0,,4688714003992104059
3092239,00 03 33.5,+03 36 47,G,,,,,NPM1G+03.0001,-4258490744454193759
427499,00 03 33.5,-53 39 46,G,,0.56,0.38,20.0,,-1141128525996218882
2045132,00 03 33.5,+34 10 47,G,,0.48,0.2,100.0,,-6576553317455087539
392149,00 03 33.5,-57 15 36,G,,0.52,0.3,144.0,,-4314949864078678176
653765,00 03 33.6,-35 04 01,G,,0.33,0.11,162.0,,1394651477326264724
504434,00 03 33.7,-47 14 36,G,,0.42,0.22,112.0,,8131233781209978571
1039515,00 03 33.7,-05 51 49,G,,0.66,0.15,42.0,,8821875879886271922
1217232,00 03 33.7,+02 08 26,G,,0.6,0.16,38.0,,2821536418166836471
2134738,00 03 33.8,+38 43 12,G,,0.46,0.11,56.0,,-2894354528583842435
1224204,00 03 33.8,+02 21 09,G,,0.46,0.33,7.0,,5732378516425696300
661016,00 03 33.9,-34 31 47,G,,0.48,0.09,10.0,,8656938382481923976
226165,00 03 33.9,-81 07 35,G,,0.5,0.14,156.0,,-5807897340285073887
1783841,00 03 34.0,+26 39 00,G,,0.66,0.29,77.0,NPM1G+26.0001,686597205688849117
2794869,00 03 34.0,-40 20 41,G,,,,,,-5640706043915655357
1016569,00 03 34.0,-07 34 50,G,,0.44,0.19,161.0,,-7269015037681588229
284017,00 03 34.1,-68 42 31,G,,0.76,0.55,67.0,,5034237394218798481
124339,00 03 34.1,-41 09 03,G,,,,,LCRSB000101.8-412550,5424772092207391635
691215,00 03 34.3,-32 28 33,G,,0.43,0.17,112.0,,-7186301496760800561
675163,00 03 34.4,-33 31 31,G,,0.46,0.29,180.0,,-3432957093640963462
238382,00 03 34.4,-76 54 16,G,,0.42,0.01,,,-3429428271851757127
370376,00 03 34.5,-59 34 27,G,,0.45,0.33,75.0,,-7720034826431853765
928908,00 03 34.5,-14 06 26,G,,0.74,0.5,172.0,NPM1G-14.0001,1539977097015648134
1702310,00 03 34.5,+24 13 02,G,,0.79,0.68,166.0,,2403304452058356930
1030197,00 03 34.6,-06 40 07,G,,0.37,0.07,167.0,,-2711457867997474985
944947,00 03 34.6,-12 58 20,G,,0.64,0.26,112.0,,-8794343215489569114
212455,00 03 34.6,+22 04 54,G,,0.79,0.23,78.0,,-1350625214050677386
1447233,00 03 34.7,+14 01 40,G,,0.57,0.27,70.0,,49587470210164138
581341,00 03 34.7,-40 53 31,G,,0.47,0.12,93.0,,2300519859192792079
556892,00 03 34.7,-42 51 23,G,,0.62,0.19,180.0,,-2775707152358363869
1369334,00 03 34.8,+09 44 20,G,,0.39,0.08,11.0,NPM1G+09.0001,-5679328349351102815
2794870,00 03 34.9,-39 53 07,G,,,,,,-1593706443298297040
250,00 03 35.0,+23 12 04,G,Sc,1.14,0.25,19.0,UGC14                 MCG4-01-017           CGCG478-19            CGCG477-47            KUG0001+229           KAZ8                  IRAS00010+2255,6599332083668756623
1182864,00 03 35.1,+01 02 45,G,,0.44,0.07,14.0,,-1273405395502630225
504796,00 03 35.1,-47 13 06,G,,0.72,0.17,102.0,,645742527233621156
129179,00 03 35.1,-51 21 11,G,Sc,0.83,0.34,10.0,,2221595773270891280
248,00 03 35.2,+17 00 15,G,Sc,0.63,0.21,80.0,CGCG456-26            KUG0001+167           NPM1G+16.0003,-4314247470561720076
648817,00 03 35.3,-35 26 47,G,,0.61,0.26,176.0,,-1733617905960716503
2799436,00 03 35.3,-35 58 25,G,,,,,,-8370199027336532225
1211025,00 03 35.3,+01 56 41,G,,0.41,0.1,111.0,,7792113243916669294
2169911,00 03 35.4,+40 43 03,G,,0.5,0.23,59.0,,-629182357448046284
1057130,00 03 35.4,-04 31 04,G,,0.41,0.12,99.0,,736792460965614376
603659,00 03 35.4,-38 55 46,G,,0.84,0.28,57.0,,8885286119772186172
650985,00 03 35.4,-35 16 31,G,,0.5,0.22,110.0,,155599730450315311
241659,00 03 35.4,-76 04 12,G,,0.56,0.48,0.0,,2937132199691666580
829921,00 03 35.5,-21 18 39,G,,0.56,0.08,124.0,,-8044117433843007303
603634,00 03 35.5,-38 55 52,G,,0.78,0.18,65.0,,-1389671097089666719
2284898,00 03 35.6,+46 39 24,G,,0.69,0.5,20.0,,-4570771998795589710
1680966,00 03 35.6,+23 04 23,G,,0.37,0.13,122.0,,318907255356119886
245,00 03 35.6,-07 41 27,G,SBc,0.76,0.19,38.0,MCG-1-01-027,-526745836516190981
402164,00 03 35.6,-56 12 21,G,,0.35,0.09,154.0,,457996630472381884
894778,00 03 35.6,-16 42 08,G,,0.46,0.06,5.0,,-1896882636366103739
87698,00 03 35.6,-35 48 12,G,,0.62,0.16,58.0,,-2967247490365168104
2118842,00 03 35.7,+38 08 16,G,,0.48,0.09,76.0,,4504480062830201456
231484,00 03 35.8,-78 56 34,G,,0.69,0.26,32.0,,-7873234742572953959
246,00 03 35.8,+10 36 13,G,,0.83,0.0,,MCG2-01-016           NPM1G+10.0001,4219511084271131648
1199957,00 03 35.9,+01 36 13,G,,0.39,0.07,86.0,,4828608499977189527
406483,00 03 36.0,-55 44 07,G,,0.51,0.09,167.0,,-5272523766416307362
698275,00 03 36.0,-31 59 51,G,,0.55,0.03,,,-993412843755680225
1111304,00 03 36.0,-01 44 33,G,,0.63,0.13,164.0,,-5379950522933694425
945388,00 03 36.1,-12 56 36,G,,0.53,0.22,73.0,,1153452703306723985
238803,00 03 36.1,-76 48 07,G,,0.87,0.64,92.0,,9075436036895221632
1961680,00 03 36.1,+31 44 05,G,,0.56,0.19,164.0,,3271375119536167505
558322,00 03 36.1,-42 46 04,G,,0.37,0.08,124.0,,7713980816188604886
762697,00 03 36.2,-26 53 00,G,,0.5,0.22,60.0,,6917459705222077264
928946,00 03 36.3,-14 06 15,G,,0.4,0.19,101.0,,-3238191217900880229
2218651,00 03 36.3,+43 21 00,G,,0.5,0.08,91.0,,-6689313634018613523
125019,00 03 36.3,-44 51 27,G,,0.39,0.21,141.0,LCRSB000103.0-450809,2470655113850988970
1414947,00 03 36.4,+12 43 18,G,,0.5,0.16,144.0,,1418193293959394266
288369,00 03 36.6,-68 06 57,G,,0.48,0.13,50.0,,-6583739016402515141
556784,00 03 36.6,-42 51 42,G,,0.4,0.08,168.0,,4145358673236240063
94919,00 03 36.6,-53 35 20,G,Sb,0.78,0.04,,,-7748836651052559349
241519,00 03 36.7,-76 06 05,G,,0.39,0.07,136.0,,-1064221443306879661
553117,00 03 36.7,-43 06 35,G,,0.45,0.28,81.0,,-797287727119579603
225387,00 03 36.7,-81 29 40,G,,0.67,0.23,128.0,,-2387484726482953114
1453098,00 03 36.8,+14 14 32,G,,0.43,0.03,,,4057922030255748676
945854,00 03 36.8,-12 54 28,G,,0.58,0.44,84.0,,-1267683547730178358
527633,00 03 37.0,-45 21 28,G,,0.47,0.36,149.0,,-922949089349842672
779010,00 03 37.1,-25 26 08,G,,0.49,0.26,168.0,,-5491751439777479084
258684,00 03 37.1,-73 00 14,G,,0.58,0.42,101.0,,-2560697981478042346
636265,00 03 37.2,-36 28 49,G,,0.42,0.22,109.0,,7814514602494200834
778734,00 03 37.2,-25 27 31,G,,0.57,0.19,122.0,,-6812121689031716377
1014263,00 03 37.5,-07 42 41,G,,0.42,0.16,81.0,,1050554364322645050
390794,00 03 37.5,-57 22 22,G,,0.47,0.12,55.0,,-3662020583440644898
558893,00 03 37.5,-42 43 57,G,,0.39,0.17,136.0,,-5882013398011986775
823653,00 03 37.6,-21 47 29,G,,0.64,0.29,164.0,,6101515004190566721
292883,00 03 37.6,-67 40 36,G,,0.78,0.22,103.0,,160737869465383774
2433389,00 03 37.6,+53 09 46,G,,0.53,0.24,152.0,,-2103765378532754760
1024307,00 03 37.7,-07 06 30,G,,0.39,0.08,114.0,,4451553181401396345
252,00 03 37.7,+08 38 07,G,,0.88,0.37,114.0,CGCG408-17            NPM1G+08.0001,2181800658348921611
505291,00 03 37.8,-47 11 08,G,,0.34,0.05,43.0,,2879126763173921637
2460665,00 03 37.8,+54 07 49,G,,0.47,0.31,58.0,,7077546373048190679
251,00 03 37.9,+20 27 22,G,Sc,0.8,0.17,116.0,KUG0001+20101,-9094369918452000580
789535,00 03 38.1,-24 28 46,G,,0.54,0.16,92.0,,2488382663476451433
1054030,00 03 38.3,-04 44 59,G,,0.55,0.32,53.0,,-3876484736835147578
261,00 03 38.3,+51 46 41,GM,,0.92,0.14,83.0,MCG9-01-002           (VZw1)                NPM1G+51.0002,1982699271647241896
1445670,00 03 38.4,+13 58 21,G,,0.47,0.14,95.0,,3776199487548803479
809476,00 03 38.4,-22 44 50,G,,0.61,0.19,14.0,,4853686932894745231
935655,00 03 38.5,-13 36 30,G,,0.46,0.22,115.0,,1042435248472267241
2401479,00 03 38.7,+51 51 35,G,,0.51,0.19,107.0,,4888527760397526087
247,00 03 38.8,+11 29 53,G,,0.68,0.25,128.0,CGCG433-19            NPM1G+11.0001,7408754894292453019
124340,00 03 38.8,-41 56 09,G,,0.34,0.08,10.0,LCRSB000105.7-421251,-8424478663217289855
360432,00 03 38.8,-60 47 34,G,,0.31,0.04,,,-8208397630915264442
427129,00 03 38.8,-53 41 55,G,,0.42,0.21,53.0,,-7276787018468450200
2294082,00 03 38.9,+47 11 58,G,,0.57,0.07,20.0,NPM1G+46.0001,-5470168264478256376
865606,00 03 38.9,-18 38 27,G,,0.52,0.1,75.0,,-7257715665379795437
598164,00 03 38.9,-39 26 34,G,,0.37,0.17,12.0,,-1182666649132341927
1499251,00 03 38.9,+16 02 20,G,,0.39,0.15,148.0,,-7746586101498232746
936643,00 03 38.9,-13 32 08,G,,0.74,0.58,159.0,,4323801411593887915
87699,00 03 39.0,-35 54 50,G,,0.69,0.09,56.0,,3561409938469132501
170484,00 03 39.0,-61 23 13,G,,0.78,0.46,34.0,,-6466921029201078921
762355,00 03 39.3,-26 54 36,G,,0.48,0.3,119.0,,-4491871659637513770
463133,00 03 39.5,-50 46 19,G,,0.34,0.09,5.0,,-2438940877521232205
1692603,00 03 39.6,+23 43 46,G,,0.62,0.38,52.0,,-9208266733199467863
900900,00 03 39.9,-16 13 27,G,,0.73,0.31,138.0,NPM1G-16.0002,7095317561940270773
1758519,00 03 39.9,+25 59 49,G,,0.47,0.32,111.0,,-6283304578513785338
406057,00 03 40.0,-55 47 01,G,,0.37,0.19,8.0,,660659365845204721
1270289,00 03 40.0,+04 35 01,G,,0.59,0.17,135.0,,-4073200602134878888
2292854,00 03 40.0,+47 07 44,G,,0.37,0.17,131.0,,-5368319677220006554
712776,00 03 40.1,-30 48 13,G,,0.59,0.34,152.0,,-8054861185306091549
421047,00 03 40.2,-54 16 38,G,,0.38,0.11,176.0,,-549152463104491707
2271422,00 03 40.2,+45 51 05,G,,0.39,0.08,138.0,,-2793757466742205927
212456,00 03 40.3,+04 14 16,G,,0.84,0.06,,,3846988086913611133
708091,00 03 40.3,-31 11 24,G,,0.37,0.16,156.0,,4359838947593082600
789624,00 03 40.4,-24 28 16,G,,0.45,0.12,38.0,,2584581430837469755
1219402,00 03 40.5,+02 12 16,G,,0.61,0.07,148.0,,-3308618726826985578
2799437,00 03 40.5,-36 01 55,G,,,,,,5368364159993678243
369935,00 03 40.6,-59 37 52,G,,0.47,0.2,26.0,,-1510743696913692327
643964,00 03 40.6,-35 50 30,G,,0.61,0.61,135.0,,1904245182434054658
1334775,00 03 40.6,+07 56 05,G,,0.67,0.26,61.0,,7358283793356634090
129167,00 03 40.6,-49 51 28,G,Sc,0.82,0.43,,,6620696203444429871
274590,00 03 40.8,-70 16 13,G,,0.57,0.18,71.0,,-721322692870920036
783491,00 03 40.9,-25 01 22,G,,0.51,0.24,178.0,,-1570075265563855914
2052447,00 03 41.0,+34 39 00,G,,0.72,0.3,62.0,,-4319522894669373465
2280320,00 03 41.0,+46 23 14,G,,0.54,0.22,50.0,,-1516497310182549653
1205140,00 03 41.0,+01 45 55,G,,0.48,0.32,52.0,,-3699120018013156179
276435,00 03 41.1,-69 54 43,G,,0.41,0.17,171.0,,-7918977459124549687
831186,00 03 41.1,-21 12 46,G,,0.55,0.24,114.0,,-3923461080019214561
1745515,00 03 41.2,+25 40 46,G,,0.38,0.11,159.0,,8048027300307148482
93848,00 03 41.3,+05 22 17,G,,0.72,0.05,151.0,,-2100393151566873868
143245,00 03 41.3,-49 04 40,G,,,,,,-4588248410463806392
166377,00 03 41.4,+70 36 45,G,Sc,0.73,0.21,87.0,IRAS00010+7019,5370463594308353290
825468,00 03 41.4,-21 39 18,G,,0.59,0.28,84.0,,3434380028472172403
2386682,00 03 41.5,+51 00 22,G,,0.46,0.07,92.0,,3161121233640222703
2059689,00 03 41.6,+35 07 08,G,,0.53,0.18,180.0,,-6186762718881004504
901920,00 03 41.7,-16 08 32,G,,0.46,0.2,14.0,,4309916749026588998
1209274,00 03 41.8,+01 53 28,G,,0.46,0.12,45.0,,-542542428454557913
